	WORD	CEFR	CLUE
4980	paloma	b1	['wild and domesticated birds having a heavy body and short legs', 'flesh of a pigeon suitable for roasting or braising; flesh of a dove (young squab) may be broiled']
4981	palomar	b2	['a birdhouse for pigeons']
4982	palpar	a2	['examine by touch', 'examine (a body part) by palpation', 'feel searchingly', 'perceive via the tactile sense']
4983	pampa	a1	['a treeless grassy plain']
4984	pan	b1	['chimpanzees; more closely related to Australopithecus than to other pongids', 'intelligent somewhat arboreal ape of equatorial African forests', 'food made from dough of flour or meal and usually raised with yeast or baking powder and then baked']
4985	panadero	b2	['someone who bakes bread or cake', 'someone who bakes commercially']
4986	panadería	b1	['making bread or cake or pastry etc.']
4987	panal	c1	['a man-made receptacle that houses a swarm of bees', 'a structure of small hexagonal cells constructed from beeswax by bees and used to store honey and larvae']
4988	pancarta	b1	['long strip of cloth or paper used for decoration or advertising']
4989	panda	c1	['large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae', 'an informal body of friends']
4990	pandero	c1	['the fleshy part of the human body that you sit on']
4991	pandilla	b2	['an exclusive circle of people with a common purpose', 'an association of criminals', 'an informal body of friends']
4992	panel	b1	['a piece of cloth that is generally triangular or tapering; used in making garments or umbrellas or sails']
4993	panorama	b2	['a picture (or series of pictures) representing a continuous scene', 'the visual percept of a region']
4994	pantalla	a2	['a protective covering that keeps things out or hinders sight', 'an electronic device that represents information in visual form', 'a protective ornamental shade used to screen a light bulb from direct view', 'a covering that serves to conceal or shelter something', 'a white or silvered surface where pictures can be projected for viewing']
4995	pantalón	a1	['(usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately']
4996	pantera	c1	['large American feline resembling a lion', 'a leopard in the black color phase']
4997	panza	b2	['a protruding abdomen', 'slang for a paunch']
4998	papa	b2	['an informal term for a father; probably derived from baby talk', 'a male parent (also used as a term of address to your father)', 'the head of the Roman Catholic Church']
4999	papaya	a2	['pawpaw']
5000	papel	b2	"['the actions and activities assigned to or required or expected of a person or group', ""an actor's portrayal of someone in a play"", 'a medium for written communication', 'words making up the dialogue of a play', 'a material made of cellulose pulp derived mainly from wood or rags or certain grasses']"
5001	papiro	b2	['a document written on papyrus']
5002	papá	a1	['an informal term for a father; probably derived from baby talk', 'a male parent (also used as a term of address to your father)']
5003	paquete	b1	['a wrapped container', '(computer science) a message or message fragment', 'a collection of things wrapped or boxed together']
5004	par	c1	['divisible by two', 'an exact duplicate', 'a set of two similar things considered as a unit', 'a person who is of equal standing with another in a group', 'a nobleman (duke or marquis or earl or viscount or baron) who is a member of the British peerage', '(golf) the standard number of strokes set for each hole on a golf course, or for the entire course', 'two items of the same kind', 'a small indefinite number']
5005	paraca	a2	['a soldier in the paratroops']
5006	paracaidismo	b2	['descent with a parachute']
5007	paracaídas	a2	['rescue equipment consisting of a device that fills with air and retards your fall']
5008	paracetamol	c1	['an analgesic for mild pain but not for inflammation; also used as an antipyretic; (Datril, Tylenol, Panadol, Phenaphen, Tempra, and Anacin III are trademarks of brands of acetaminophen tablets)']
5009	parada	a1	['a brief stay in the course of a journey', 'the act of stopping something', '(sports) the act of preventing the opposition from scoring', 'an obstruction in a pipe or tube', 'a small shop at a fair; for selling goods or entertainment', 'the event of something ending', 'a spot where something halts or pauses', 'the state of inactivity following an interruption']
5010	paradigma	c1	['a standard or typical example']
5011	parado	a2	['someone who moves slowly']
5012	paradoja	b2	['(logic) a statement that contradicts itself']
5013	paraguas	b2	['a lightweight handheld collapsible canopy']
5014	paralelo	b2	['being everywhere equidistant and not intersecting', 'of or relating to the simultaneous performance of multiple operations', 'an imaginary line around the Earth parallel to the equator']
5015	paralizar	b2	['cause to be paralyzed and immobile', 'make powerless and unable to function']
5016	parapente	a2	['gliding in a parasail']
5017	parar	b2	['prevent completion', 'make a break in', 'impede the movement of (an opponent or a ball)', 'cause to stop', 'come to a halt, stop moving', 'interrupt a trip', 'come to rest', 'stop from happening or developing', 'have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical', 'put an end to a state or an activity']
5018	paraíso	a1	['(Greek mythology) the abode of the blessed after death', '(Christianity) the abode of righteous souls after death', '(Norse mythology) the hall in which the souls of heros slain in battle were received by Odin', 'any place of complete bliss and delight and peace']
5019	parcela	a2	['any area set aside for a particular purpose', 'an extended area of land', 'a piece of land under 50 acres that is sold or let to someone for cultivation']
5020	parcelar	a1	['divide into parts']
5021	parcial	c1	['being biased or having a belief or attitude formed beforehand', 'being or affecting only a part; not total', 'not comprehensive', 'being favorably inclined', 'violating principles of justice', 'showing favoritism']
5022	parecer	c1	['give a certain impression or have a certain outward aspect', 'seem to be true, probable, or apparent', 'appear in a certain way', 'be compatible, similar or consistent; coincide in their characteristics', 'accord in appearance with', 'be felt or perceived in a certain way', 'an opinion formed by judging something', 'a personal belief or judgment that is not founded on proof or certainty', 'a message expressing a belief about something; the expression of a belief that is held with confidence but not substantiated by positive knowledge or proof']
5023	parecido	c1	['resembling or similar; having the same or some of the same characteristics; often used in combination', 'having the same or similar characteristics', 'marked by correspondence or resemblance', '(of words) expressing closely related meanings', 'similarity in appearance or external or superficial details', 'inherent resemblance between persons or things']
5024	pared	c1	['an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure', 'anything that suggests a wall in structure or function or effect']
5025	pareja	c1	['an exact duplicate', 'two people considered as a unit', 'a pair who associate with one another', 'a pair of people who live together', 'a man who is the lover of a girl or young woman', 'a girl or young woman with whom a man is romantically involved', 'the partner of an animal (especially a sexual partner)', 'two items of the same kind']
5026	parentesco	c1	['the descendants of one individual']
5027	pariente	b1	['a person related by blood or marriage', 'one related by blood or origin; especially on sharing an ancestor with another', 'a person having kinship with another or others', 'a male relative']
5028	parir	c1	['cause to be born', 'give birth to a foal', 'have kittens', 'give birth to a lamb', 'give birth to a litter of animals', 'birth', 'give birth', 'have fawns', 'birth', 'bring forth or yield']
5029	parlamentario	c1	['having the supreme legislative power resting with a body of cabinet ministers chosen from and responsible to the legislature or parliament', 'in accord with rules and customs of a legislative or deliberative assembly', 'relating to or having the nature of a parliament']
5030	parlamento	c1	['a negotiation between enemies', 'a legislative assembly in certain countries', 'a legislative assembly in certain countries']
5031	parlanchín	a1	['an obnoxious and foolish and loquacious talker']
5032	paro	c1	['small insectivorous birds', 'the quality of lacking interestingness', 'the state of being unemployed or not having a job']
5033	parpadeo	b2	['the act of moving back and forth', 'repeated blinking or winking (especially if uncontrolled and persistent)', 'a very short time (as the time it takes the eye to blink or the heart to beat)']
5034	parque	a1	['a portable enclosure in which babies may be left to play', 'a piece of open land for recreational use in an urban area']
5035	parroquia	c1	['a local church community', 'customers collectively', 'the local subdivision of a diocese committed to one pastor']
5036	parte	b2	['the allotment of some amount by dividing something', 'something less than the whole of a human artifact', 'one of several parts or pieces that fit with others to constitute a whole object', 'that which concerns a person with regard to a particular role or situation', 'one of two sides of an issue', 'one of the portions into which something is regarded as divided and which together constitute a whole', 'a brief report (especially an official statement issued for immediate publication or broadcast)', 'report of a mission or task', 'the extended spatial location of something', 'a portion of a natural object', 'a person involved in legal proceedings', 'any part of a plant or fungus', 'assets belonging to or due to or contributed by an individual person or group', 'a portion of something divided into shares', 'a share of something', 'a share of the profits', 'something determined in relation to something that includes it', 'one of two divisions into which some games or performances are divided: the two divisions are separated by an interval']
5037	participación	c1	['the part played by a person in bringing about a result', 'the act of sharing in the activities of a group', 'a request for payment', '(law) a right or legal share of something; a financial involvement with something', 'the ownership interest of shareholders in a corporation', 'a connection of inclusion or containment']
5038	participar	b1	['inform (somebody) of something', 'become a participant; be involved in', 'share in something']
5039	particular	c1	"['surpassing what is common or usual or expected', 'unique or specific to a person or thing or category', 'separate and distinct from others of the same group or category', 'concerning or affecting a particular person or his or her private life and personality', ""pointedly referring to or concerning a person's individual personality or intimate affairs especially offensively"", 'first and most important']"
5040	partida	b2	['the act of departing', 'the departure of a vessel from a port', 'the act of gambling', 'goods carried by a large vehicle', 'a start given to contestants', 'euphemistic expressions for death', 'a variation that deviates from the standard or norm', 'an organized group of workmen', 'a band of people associated temporarily in some activity', 'a written record of a commercial transaction']
5041	partidario	c1	['a person who pleads for a cause or propounds an idea', 'a supporter who accepts something as true', 'an ardent and enthusiastic supporter of some person or activity', 'a person who accepts the leadership of another']
5042	partido	b1	['a formal contest in which two or more persons or teams compete', 'an organization to gain political power', 'a person regarded as a good matrimonial prospect']
5043	partir	c1	['destroy the integrity of; usually by force; cause to separate into pieces or fragments', 'break apart or in two, using violence', 'break suddenly and abruptly, as under tension', 'separate or cut with a tool, such as a sharp instrument', 'come apart', 'divide into parts, pieces, or sections', 'separate or cause to separate abruptly', 'go away or leave', 'go away from a place', 'leave', 'move out of or depart from', 'wander from a direct or straight course', 'separate into parts or portions']
5044	parto	c1	['the event of giving birth', 'the parturition process in human beings; having a baby; the process of giving birth to a child']
5045	parturienta	c1	['of or relating to or giving birth']
5046	partícula	b1	['a function word that can be used in English to form phrasal verbs', 'a body having finite mass and internal structure but negligible dimensions', '(nontechnical usage) a tiny piece of anything']
5047	paráfrasis	c1	['rewording for the purpose of clarification']
5048	parálisis	b1	['loss of the ability to move a body part']
5049	parámetro	c1	['a constant in the equation of a curve that can be varied to yield a family of similar curves', 'a quantity (such as the mean or variance) that characterizes a statistical population and that can be estimated by calculations from sample data', '(computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program', 'any factor that defines a system and determines (or limits) its performance']
5050	parásito	c1	['a follower who hangs around a host (without benefit to the host) in hope of gain or advantage']
5051	paréntesis	c1	"['an act of delaying or interrupting the continuity', 'a message that departs from the main subject', ""either of two punctuation marks (`<' or `>') used in computer programming and sometimes used to enclose textual material"", 'either of two punctuation marks (or) used to enclose textual material', 'some abrupt occurrence that interrupts an ongoing activity']"
5052	pasado	b2	"['write about in a paragraph', 'the time that has elapsed', ""a earlier period in someone's life (especially one that they have reason to keep secret)""]"
5053	pasaje	a1	['the act of passing from one state or place to the next', 'a way through or along which someone or something may pass', 'a section of text; particularly a section of medium length', 'a passage selected from a larger work', 'a commercial document showing that the holder is entitled to something (as to ride on public transportation or to enter a public entertainment)', 'a short section of a musical composition']
5054	pasajero	a1	['lasting a very short time', 'a customer of a hotel or restaurant etc.', 'a traveler riding in a vehicle (a boat or bus or car or plane or train etc) who is not operating it']
5055	pasaporte	a1	['any quality or characteristic that gains a person a favorable reception or acceptance or admission', 'a document issued by a country to a citizen allowing that person to travel abroad and re-enter the home country', 'any authorization to pass or go somewhere', '(informal) a notice of dismissal or discharge']
5056	pasar	a2	['happen', 'come to pass', 'happen', 'disappear gradually', 'disregard', 'decline to initiate betting', 'give a base on balls to', 'pass over, across, or through', 'pass through or into', 'pass into a specified state or condition', 'travel past', 'pass or move in front of', 'go across or through', 'move past', 'cause to pass', 'pass by', 'give to several people', 'transfer to another; of rights or property', 'give to or transfer possession of', 'place into the hands or custody of', 'throw (a ball) to another player', 'make laws, bills, etc. or bring into effect by legislation', 'visit informally and spontaneously', 'go unchallenged; be approved', 'accept or judge as acceptable', 'chance to be or do something, without intention or causation', 'stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point', 'pass time in a specific way', 'happen, occur, take place']
5057	pasarela	b2	['a walkway made of wooden boards; usually at seaside', 'a temporary bridge for getting on and off a vessel at dockside', 'a path set aside for walking']
5058	pascua	b1	['the Jewish feast of the Passover']
5059	pascual	b2	['of or relating to Passover or Easter']
5060	pase	a2	['(sports) the act of throwing the ball to another member of your team', '(American football) a play that involves one player throwing the ball to a teammate', 'a usually brief attempt', 'a complimentary ticket', 'a document indicating permission to do something without restrictions', '(military) a written leave of absence']
5061	pasear	b1	['accompany or escort', 'walk leisurely', 'take a leisurely walk', 'march in a procession', 'wheel somebody or something', 'walk randomly']
5062	paseo	a1	['a leisurely walk (usually in some public place)', 'the act of walking somewhere', 'a long walk usually for exercise or pleasure', 'taking a short walk out and back', 'a walking trip or tour', 'a wide scenic road planted with trees', 'a path set aside for walking']
5063	pasillo	a2	['a passage between rooms or between buildings']
5064	pasividad	b2	['the trait of remaining inactive; a lack of initiative']
5065	pasivo	c1	['lacking in energy or will; - George Meredith', 'peacefully resistant in response to injustice']
5066	pasión	c1	['the trait of being intensely emotional', 'any object of warm affection or devotion', 'a play representing the Passion of Christ', 'a strong feeling or emotion', 'a feeling of strong sexual desire', 'something that is desired intensely', 'the suffering of Jesus at the Crucifixion']
5067	pasmar	c1	['hit something or somebody as if with a sandbag']
5068	paso	c1	['the act of deciding to do something', 'the act of passing from one state or place to the next', 'the act of changing location by raising the foot and setting it down', 'a step in walking or running', 'a bodily reaction of changing from one place or stage to another', 'a way of entering or leaving', 'a way through or along which someone or something may pass', 'the relative speed of progress or change', 'the sound of a step of someone walking', 'the location in a range of mountains of a geological formation that is lower than the surrounding peaks', 'the distance covered by a step', 'the rate of moving (especially walking or running)']
5069	pasta	b1	['a dough of flour and water and shortening', 'pastry used to hold pie fillings', 'shaped and dried dough made from flour and water and sometimes egg', 'a tasty mixture to be spread on bread or crackers or used in preparing other dishes', 'a flour mixture stiff enough to knead or roll', 'informal terms for money', 'any mixture of a soft and malleable consistency']
5070	pastar	a2	['feed as in a meadow or pasture']
5071	pastel	c1	['any of various pale or light colors', 'baked goods made from or based on a mixture of flour, sugar, eggs, and fat']
5072	pastizal	b2	['a field covered with grass or herbage and suitable for grazing by livestock']
5073	pasto	b2	['an Iranian language spoken in Afghanistan and Pakistan; the official language of Afghanistan', 'coarse food (especially for livestock) composed of entire plants or the leaves and stalks of a cereal crop', 'bulky food like grass or hay for browsing or grazing horses or cattle', 'a field covered with grass or herbage and suitable for grazing by livestock', 'succulent herbaceous vegetation of pasture land']
5074	pastor	b2	['a constellation in the northern hemisphere near Ursa Major', 'a member of the clergy and a spiritual leader of the Christian Church', 'a person authorized to conduct religious worship', 'a rancher who grazes cattle or sheep for market', 'a herder of sheep (on an open range); someone who keeps the sheep together in a flock', 'a clergyman who watches over a group of people']
5075	pata	c1	['the pedal extremity of vertebrates other than human beings', 'the leg of an animal', 'one of the supports for a piece of furniture']
5076	patata	a1	['obscene terms for female genitals', 'an edible tuber native to South America; a staple food of Ireland']
5077	patentar	b2	['make open to sight or notice']
5078	patente	b2	['recognizable; marked', 'clearly revealed to the mind or the senses or judgment', 'an official document granting a right or privilege']
5079	patera	c1	['a flat float (usually made of logs or planks) that can be used for transport or as a platform for swimmers']
5080	paternidad	c1	['the status of a father', 'the status of a religious leader']
5081	patilla	b2	"[""facial hair that has grown down the side of a man's face in front of the ears (especially when the rest of the beard is shaved off)""]"
5082	patinar	a2	['apply a brake or skid to']
5083	patio	c1	['an area wholly or partly surrounded by walls or buildings', 'usually paved outdoor area adjoining a residence']
5084	pato	c1	['small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs']
5085	patología	b2	['impairment of normal physiological function affecting part or all of an organism', 'an impairment of health or a condition of abnormal functioning', 'any deviation from a healthy or normal condition']
5086	patológico	b1	['caused by or altered by or manifesting disease or pathology', 'caused by or evidencing a mentally disturbed condition', 'of or relating to the practice of pathology']
5087	patoso	b1	['someone who makes mistakes because of incompetence']
5088	patria	a1	['the country where you were born', 'the country of origin of an immigrant']
5089	patrimonio	b2	['hereditary succession to a title or an office or property', 'movable property (as distinguished from real estate)', 'everything you own; all of your assets (whether real property or personal property) and liabilities', 'that which is inherited; a title or property or estate that passes by law to the heir on the death of the owner', 'a church endowment']
5090	patrocinador	b1	['invests in a theatrical production']
5091	patrocinio	c1	['armor plate that protects the chest; the front part of a cuirass']
5092	patronal	b2	['those in charge of running a business']
5093	patrono	b1	['a person or firm that employs workers', 'a saint who is considered to be a defender of some group or nation']
5094	patrón	b1	['a decorative or artistic work', 'a basis for comparison; a reference point against which other things can be evaluated', 'a person responsible for hiring workers', 'a person or firm that employs workers', 'a person who exercises control over workers', 'an officer who is licensed to command a merchant ship', 'the proprietor of an inn', 'a saint who is considered to be a defender of some group or nation', 'the value behind the money in a monetary system']
5095	paté	a2	['liver or meat or fowl finely minced or ground and variously seasoned']
5096	paulino	b1	['relating to Paul the Apostle or his doctrines']
5097	pausa	a1	['an act of delaying or interrupting the continuity', 'temporary inactivity', 'a pause from doing something (as work)', 'some abrupt occurrence that interrupts an ongoing activity', 'a state of abeyance or suspended business', 'a time interval during which there is a temporary cessation of something', 'a pause for relaxation']
5098	pauta	c1	['something regarded as a normative example', 'a rule or principle that provides guidance to appropriate behavior', 'a detailed plan or explanation to guide you in setting standards or determining a course of action', 'a model or standard for making comparisons', 'a distinctive style or manner', 'a basis for comparison; a reference point against which other things can be evaluated']
5099	pavo	c1	['peafowl', 'very large terrestrial southeast Asian pheasant often raised as an ornamental bird', 'a small constellation near the South Pole between Tucana and Ara']
5100	payaso	a2	['a person who amuses others by ridiculous behavior']
5101	paz	a2	['(Roman Catholic Church) a greeting signifying Christian love for those assisting at the Eucharist', 'a treaty to cease hostilities', 'the absence of mental stress or anxiety', 'a harmonious state of things in general and of their properties (as of colors and sounds); congruity of parts with one another and with the whole', 'harmonious relations; freedom from disputes', 'the state prevailing during the absence of war', 'a state that is calm and tranquil']
5102	país	a1	['a politically organized body of people under a single government', 'a federation of tribes (especially Native American tribes)', 'the country or state or city where you live', 'the territory occupied by a nation']
5103	paño	b2	['a towel for drying dishes', 'artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers', 'a piece of cloth that is generally triangular or tapering; used in making garments or umbrellas or sails', 'a separate part consisting of fabric', 'bath linen consisting of a piece of cloth used to wash the face and body']
5104	pañuelo	b1	['a lightweight triangular scarf worn by a woman', 'a square piece of cloth used for wiping the eyes or nose or as a costume accessory']
5105	peatón	b1	['a person who travels by foot', 'someone who walks at a leisurely pace']
5106	pecado	c1	"[""an act that is regarded by theologians as a transgression of God's will"", 'estrangement from god']"
5107	pecho	b1	['the front of the trunk from the neck to the abdomen', 'a cut of meat from the breast or lower chest especially of beef']
5108	peculiar	c1	['beyond or deviating from the usual or expected', 'unique or specific to a person or thing or category', 'a strange attitude or habit']
5109	pedagogía	a2	['the profession of a teacher', 'the principles and methods of instruction']
5110	pedagógico	b2	['of or relating to pedagogy']
5111	pedalear	b2	['operate (machinery) by a treadle', 'ride a bicycle']
5112	pedante	a1	['an upstart who makes conceited, sardonic, insolent comments']
5113	pedazo	c1	['a separate part of a whole', 'a distance', 'a small fragment of something broken off from the whole', 'a large piece of something without definite shape', 'a portion of a natural object', 'an indefinite quantity that is below average size or magnitude', 'a small piece or quantity of something', 'a small quantity of anything']
5114	pediatra	a2	['a specialist in the care of babies']
5115	pedido	b2	['a formal message requesting something that is submitted to an authority', 'an order for goods to be exported or imported']
5116	pedir	b2	['make a request or demand for something to somebody', 'express the need or desire for; ask for', 'consider obligatory; request and expect', 'ask for humbly or earnestly, as in prayer', 'make a solicitation or entreaty for something; request urgently or persistently', 'demand payment of (a loan)']
5117	pedregoso	c1	['hard as granite', 'abounding in rocks or stones']
5118	pegar	c1	['hit sharply', 'attach to', 'become attached', 'join or attach with or as if with glue', 'glue with epoxy', 'attach to', 'stick to firmly', 'bind or join with or as if with cement', 'give a beating to; subject to a beating, either as a punishment or as an act of aggression', 'deal a blow to, either with the hand or with an instrument', 'cause to move by striking', 'deliver a sharp blow, as with the hand, fist, or weapon', 'strike sharply', 'put, fix, force, or implant', 'shine hard', 'glare or strike with great intensity']
5119	peinado	b1	"[""the arrangement of the hair (especially a woman's hair)""]"
5120	peinar	b1	['smoothen and neaten with or as with a comb', 'arrange attractively', 'search thoroughly', 'straighten with a comb']
5121	pelador	b2	['a device for peeling vegetables or fruits']
5122	pelar	b1	['remove shells or husks from', 'remove a cloak from', 'lay bare', 'decrease gradually or bit by bit', 'strip the skin off', 'look for and gather', 'strip of feathers', 'pull or pull out sharply']
5123	pelea	b1	['an unceremonious and disorganized struggle', 'the act of fighting; any contest or struggle', 'an angry dispute']
5124	pelear	c1	['to quarrel noisily, angrily or disruptively', 'be engaged in a fight; carry on a fight', 'fight against or resist strongly']
5125	peligro	b1	['a venture undertaken without regard to possible loss or injury', 'the condition of being susceptible to harm or injury', 'a cause of pain or injury or loss', 'a source of danger; a possibility of incurring loss or misfortune']
5126	peligroso	b1	['causing fear or anxiety by threatening great harm', 'involving or causing danger or risk; liable to hurt or harm', 'fraught with danger']
5127	pellejo	b2	['body covering of a living animal', 'a bag serving as a container for liquids; it is made from the hide of an animal']
5128	pelo	b1	['growth of hair or wool or fur covering the body of an animal', 'a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss', 'a very small distance or space']
5129	pelota	a1	['round object that is hit or thrown or kicked in games', 'a spherical object used as a plaything', 'a person of unquestioning obedience', 'someone with an assured and ingratiating manner', 'a person who tries to please someone in order to gain a personal advantage']
5130	película	a1	['thin protective membrane in some protozoa', 'a thin coating or layer', 'photographic material consisting of a base of celluloid covered with a photographic emulsion; used to make negatives or transparencies', 'a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement', 'a statement that deviates from or perverts the truth']
5131	pena	c1	['something that causes great unhappiness', 'an unfortunate development', 'intense mournfulness', 'a feeling of intense unhappiness', 'an emotion of great sadness associated with loss or bereavement', 'a penalty for a fault or mistake that involves losing or giving up something', 'the state of being sad', 'a state of adversity (danger or affliction or need)']
5132	penalizar	b2	['declare illegal; outlaw', 'impose a penalty on; inflict punishment on']
5133	pendiente	b1	['awaiting conclusion or confirmation', 'owed as a debt', 'still in doubt', 'not brought to a conclusion; subject to further thought', 'jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe', 'the property possessed by a line or surface that departs from the horizontal', 'degree of deviation from a horizontal plane', 'a slope or hillside', 'a downward slope or bend', 'the downward slope of a hill', 'an elevated geological formation']
5134	penetrar	b2	['penetrate', 'pass through (a barrier)', 'come to understand', 'pass into or through, often by overcoming resistance', 'insert the penis into the vagina or anus of']
5135	penicilina	b2	['any of various antibiotics obtained from Penicillium molds (or produced synthetically) and used in the treatment of various infections and diseases']
5136	peninsular	b1	['of or forming or resembling a peninsula']
5137	penitencia	c1	['a Catholic sacrament; repentance and confession and atonement and absolution', 'voluntary self-punishment in order to atone for some wrongdoing']
5138	penoso	c1	['characterized by effort to the point of exhaustion; especially physical effort', 'bad; unfortunate', 'very bad in degree or extent', 'causing distress or worry or anxiety', 'causing physical or psychological pain', 'causing misery or pain or distress', 'of very poor quality or condition']
5139	pensador	b2	['an important intellectual']
5140	pensamiento	b1	['the process of using your mind to consider something carefully', 'a calm, lengthy, intent consideration', 'the content of cognition; the main thing you are thinking about', 'the organized beliefs of a period or group or individual', 'a remark expressing careful consideration', 'large-flowered garden plant derived chiefly from the wild pansy of Europe and having velvety petals of various colors']
5141	pensar	a2	"['be capable of conscious thought', 'keep in mind for attention or consideration', ""use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments"", 'judge or regard; look upon; judge', 'have in mind as a purpose', ""focus one's attention on a certain state"", 'intend to refer to', 'imagine or visualize', 'attentive consideration and meditation']"
5142	pensionista	c1	['the recipient of an annuity', 'the beneficiary of a pension fund']
5143	pensión	c1	['a private house that provides accommodations and meals for paying guests', 'temporary living quarters', 'a house where rooms are rented', 'a payment made by one person for the support of another', 'a regular payment to a person that is intended to allow them to subsist without working']
5144	pentagrama	c1	['a star with 5 points; formed by 5 straight lines between the vertices of a pentagon and enclosing another pentagon']
5145	penumbra	b1	['a greyish light (as at dawn or dusk or in dim interiors)', 'a region of complete shadow resulting from total obstruction of light', 'a fringe region of partial shadow around an umbra', 'the state of being poorly illuminated', 'an atmosphere of depression and melancholy']
5146	península	c1	['a large mass of land projecting into a body of water']
5147	penúltimo	a2	['next to the last']
5148	peor	b2	"['to the highest degree of inferiority or badness', 'to a greater degree or extent; used with comparisons', ""(superlative of `bad') most wanting in quality or value or condition"", ""(comparative of `bad') inferior to another in quality or condition or desirability"", 'changed for the worse in health or fitness', 'something inferior in quality or condition or effect']"
5149	pepita	c1	['a solid lump of a precious metal (especially gold) as found in the earth', 'a small hard fruit', 'a disease of poultry']
5150	pequeñez	c1	['smallness of stature']
5151	pequeño	a1	"['made to seem smaller or less (especially in worth)', '(informal) small and of little importance', 'limited or below average in number or quantity or magnitude or extent', 'limited in size or scope', 'of little importance or influence or power; of minor status', 'not large but sufficient in size or amount', ""(quantifier used with mass nouns) small in quantity or degree; not much or almost none or (with `a') at least some"", '(of children and animals) young, immature', 'low or inferior in station or quality', 'the youngest member of a group (not necessarily young)']"
5152	pera	b1	"[""a small chin beard trimmed to a point; named for its resemblance to a goat's beard"", 'sweet juicy gritty-textured fruit available in many varieties', 'Old World tree having sweet gritty-textured juicy fruit; widely cultivated in many varieties']"
5153	percepción	b2	['becoming aware of something via the senses', 'the process of perceiving', 'knowledge gained by perceiving', 'a way of conceiving something', 'the representation of what is perceived; basic component in the formation of a concept']
5154	percha	b2	['a perch on which domestic fowl rest or sleep']
5155	percibir	c1	['to become aware of through the senses', 'perceive in terms of a past experience', 'notice or perceive', 'detect some circumstance or entity automatically']
5156	perder	b2	"['suffer a miscarriage', 'fail to win', 'retreat', 'fail to reach or get to', 'fail to perceive or to catch with the senses or the mind', 'allow to go out of sight', ""miss from one's possessions; lose sight of"", 'fail to keep or to maintain; cease to have, either physically or in an abstract sense', 'fail to get or obtain', 'fail to make money in a business; make a loss or fail to profit', 'lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime']"
5157	perdonar	b1	['stop blaming or grant forgiveness', 'forgive', 'grant a dispensation; grant an exemption', 'absolve from payment']
5158	perdurar	b2	['continue to live through hardship or adversity', 'hang on during a trial of endurance']
5159	perdón	b1	['the act of excusing a mistake or offense', 'the formal act of liberating someone', 'a warrant granting release from punishment for an offense', 'compassionate feelings that support a willingness to forgive']
5160	peregrino	a1	['a traveler going on a trip']
5161	pereza	b2	['the evasion of work or duty', 'inactivity resulting from a dislike of work']
5162	perezoso	b2	['someone who postpones work (especially out of laziness or habitual carelessness)']
5163	perfeccionar	b2	['to make better', 'make perfect or complete', 'surpass in excellence', 'make perfect; bring to perfection']
5164	perfección	b2	['the act of making something perfect', 'conscientiousness in performing all aspects of a task', 'an ideal instance; a perfect embodiment of a concept', 'the state of being without a flaw or defect']
5165	perfecto	a1	['perfect or complete or pure', 'complete in extent or degree and in every particular', '(of ideas, images, representations, expressions) characterized by perfect conformity to fact or truth ; strictly correct', 'being complete of its kind and without defect or blemish', 'without a flaw']
5166	perfidia	b2	['betrayal of a trust']
5167	perfil	c1	"['the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize a unique individual', 'a view from the side of something', 'biographical sketch', 'an analysis (often in graphical form) representing the extent to which something exhibits various characteristics', ""a vertical section of the Earth's crust showing the different horizons or layers"", 'the line that appears to bound an object', 'an outline of something (especially a human face as seen from one side)']"
5168	perfilar	c1	['describe roughly or briefly or give the main points or summary of']
5169	perforación	c1	['a hole made in something']
5170	perforar	b1	['make a hole into']
5171	perfumar	c1	['perfume especially with a censer']
5172	perfume	a2	['a toiletry that emits and diffuses a fragrant odor', 'a distinctive odor that is pleasant']
5173	periodismo	b2	['the profession of reporting or photographing or editing news stories for one of the media', 'newspapers and magazines collectively']
5174	periodista	b1	['a journalist employed to provide news stories for newspapers or broadcast media', 'someone who keeps a diary or journal', 'a writer for newspapers and magazines', 'a person who investigates and reports or edits news stories']
5175	periodo	c1	['an amount of time', 'a unit of geological time during which a system of rocks formed']
5176	periodístico	b1	['of or relating to or having the characteristics of journalism']
5177	peripecia	a2	['a sudden and unexpected change of fortune or reverse of circumstances (especially in a literary work)']
5178	periódico	a2	['the physical object that is the product of a newspaper publisher', 'a daily or weekly publication on folded sheets; contains news and articles and advertisements', 'a publication that appears at fixed intervals', 'a business firm that publishes newspapers']
